time,open,high,low,close
1790271000,30735,30754,30732.5,30750.5
1790271060,30750.25,30761.25,30745.5,30752.25
1790271120,30752,30756.25,30739.25,30747
1790271180,30747.25,30747.5,30733,30737.75
1790271240,30738,30738.25,30717,30718.25
1790271300,30718,30726.75,30714,30716.25
1790271360,30716,30726.75,30713.75,30719.75
1790271420,30719.5,30724.5,30707,30709.75
1790271480,30709.25,30713.25,30697.5,30706
1790271540,30705.75,30721.25,30705.75,30712.5
1790271600,30712.25,30723.5,30711.5,30714.75
1790271660,30714.75,30720,30703.25,30708.25
1790271720,30708.75,30723,30707,30707.5
1790271780,30708,30709.5,30673.25,30680
1790271840,30679.5,30685.25,30671.5,30673
1790271900,30673,30681.75,30665.25,30680.5
1790271960,30680,30695,30678,30687.5
1790272020,30688.5,30705.5,30686.25,30704.5
1790272080,30704.5,30706.75,30690.75,30695.25
1790272140,30695,30708.75,30692.5,30701.75
1790272200,30701.5,30705.5,30694,30697.5
1790272260,30697.75,30704,30690.25,30691.75
1790272320,30692.25,30702.25,30683,30687.25
1790272380,30687.25,30694.5,30680.25,30681.25
1790272440,30681.25,30686,30670.75,30681.75
1790272500,30682,30688,30672.75,30673.25
1790272560,30672.75,30703.5,30672.25,30696.75
1790272620,30696.75,30697.5,30685.5,30691
1790272680,30691,30693.5,30681.5,30693.25
1790272740,30693.5,30705.75,30689.5,30696.75
1790272800,30697,30698.5,30685.25,30686
1790272860,30686.25,30689,30654.25,30664.75
1790272920,30664.75,30665.25,30646.25,30650.5
1790272980,30650.25,30650.25,30623.5,30633.5
1790273040,30633.5,30643,30622.25,30627.25
1790273100,30626.75,30642.75,30626.5,30638.25
1790273160,30637.75,30662.75,30628,30656.75
1790273220,30656,30668.75,30647.5,30657.25
1790273280,30657.5,30690.75,30657.5,30679.25
1790273340,30679,30691,30678.5,30683.5
1790273400,30683.75,30693,30677.5,30682
1790273460,30681.75,30705.25,30681.75,30693.75
1790273520,30693,30695,30680.25,30682.25
1790273580,30682.25,30688,30677.25,30683.5
1790273640,30683.5,30697.75,30682.5,30696
1790273700,30695.75,30702.5,30690,30698.75
1790273760,30698.5,30719.75,30697.5,30712.5
1790273820,30712.5,30721.75,30709.75,30720.75
1790273880,30720.5,30729.75,30709,30711.75
1790273940,30711.75,30716.75,30706.25,30713.75
1790274000,30713.75,30718.25,30693,30697.25
1790274060,30696.75,30709.5,30696.25,30707.5
1790274120,30707.5,30713.25,30705,30706.25
1790274180,30706,30722.75,30703.75,30720
1790274240,30719,30720,30714,30718
1790274300,30717.75,30746.75,30715.25,30732.25
1790274360,30732.5,30753,30732,30743.25
1790274420,30742.75,30745.5,30735.5,30739
1790274480,30739,30749,30735.5,30741.25
1790274540,30741,30746.75,30736.75,30740.25
1790274600,30740.75,30746.75,30736.25,30740.5
1790274660,30740.75,30742.25,30722,30732.5
1790274720,30732.75,30732.75,30717,30723.5
1790274780,30724.25,30733.25,30723.5,30727.25
1790274840,30727,30731.25,30717,30717.25
1790274900,30717.25,30720,30703.5,30707
1790274960,30707,30719.5,30704.5,30713.75
1790275020,30713.75,30722,30711,30715.25
1790275080,30715.25,30759.5,30714.25,30758.25
1790275140,30758.5,30783.75,30746.25,30753.25
1790275200,30752.5,30752.5,30730.75,30738
1790275260,30737.75,30743.25,30730.75,30740.25
1790275320,30740.25,30746.25,30727.5,30734.5
1790275380,30734.75,30735.25,30724.5,30734
1790275440,30734,30741,30731.25,30737.25
1790275500,30736.75,30751.25,30736,30744.25
1790275560,30744.75,30749.25,30741.75,30746.75
1790275620,30747.25,30750.5,30742,30743.5
1790275680,30744,30752.25,30741.25,30748.25
1790275740,30748.5,30750.5,30740.75,30747.25
1790275800,30746.75,30768.75,30744.25,30761.5
1790275860,30762,30763.25,30750,30757.5
1790275920,30758,30776.25,30757.5,30771.5
1790275980,30771.5,30771.5,30763.25,30767.5
1790276040,30767,30768.75,30763.5,30766.5
1790276100,30766.25,30778.5,30765.5,30775.75
1790276160,30776,30788.25,30774.5,30785.5
1790276220,30785,30792.25,30783.25,30788.5
1790276280,30789.5,30792,30781.25,30788.5
1790276340,30788.5,30791,30776.5,30779.5
1790276400,30779.75,30783.75,30767,30774.25
1790276460,30774.5,30776,30749.5,30757.5
1790276520,30757.75,30761.5,30739.5,30742
1790276580,30742.25,30743.75,30727.5,30728.5
1790276640,30728.5,30735.5,30726.25,30733.75
1790276700,30734.25,30743.25,30732,30742.75
1790276760,30743.25,30746.25,30737.25,30738.25
1790276820,30738,30746,30732.5,30742
1790276880,30743.25,30749.75,30738.5,30739.25
1790276940,30739.25,30742.25,30733.5,30738.75
1790277000,30738.5,30744.75,30726.5,30728.25
1790277060,30728.25,30733.25,30723.25,30730
1790277120,30729.75,30735,30726.25,30733.5
1790277180,30733.25,30743,30731,30737.75
1790277240,30738,30739,30725.5,30726.5
1790277300,30727,30742,30727,30739.25
1790277360,30739,30755,30737.5,30753.5
1790277420,30753.5,30759.5,30750.25,30755.25
1790277480,30755.5,30768.5,30754.75,30763.25
1790277540,30763.75,30764.5,30753.75,30761.75
1790277600,30762,30766.5,30755,30755.25
1790277660,30755.25,30761,30748.5,30760.75
1790277720,30760.5,30764.5,30757.5,30760.25
1790277780,30759.75,30760.5,30753.5,30760.25
1790277840,30760.25,30769,30759,30766.5
1790277900,30766.75,30773,30765.5,30766.5
1790277960,30766.25,30771,30762,30769
1790278020,30768.5,30769.5,30761.5,30761.5
1790278080,30761.5,30765.5,30757,30758.5
1790278140,30759,30759.5,30745.25,30750.75
1790278200,30750,30757.5,30747.5,30753.75
1790278260,30753.75,30764.75,30752.25,30764.5
1790278320,30764,30764.25,30746.5,30749.5
1790278380,30749.5,30757,30749.5,30756.75
1790278440,30756.5,30768.25,30754,30767.75
1790278500,30767,30768,30752,30757.25
1790278560,30756.75,30764.75,30756.75,30761.75
1790278620,30761.5,30761.75,30748.25,30751.5
1790278680,30751.75,30757,30749,30754.75
1790278740,30754.75,30764.25,30753.75,30763
1790278800,30763.25,30769.75,30755.75,30756.25
1790278860,30756.25,30762.75,30755,30762
1790278920,30761.75,30762,30752.75,30754
1790278980,30753.75,30759.25,30750,30757.25
1790279040,30757,30760.5,30750,30753
1790279100,30752.75,30759,30747,30753
1790279160,30753,30758.75,30751,30757.25
1790279220,30757.5,30762.25,30755.75,30756.75
1790279280,30757,30757.75,30749.75,30752.25
1790279340,30752,30755.75,30745.75,30747.5
1790279400,30747.25,30775,30747.25,30757.75
1790279460,30757.75,30781.5,30755.25,30777.25
1790279520,30777.75,30783.75,30773.75,30780.75
1790279580,30781,30790.25,30780.25,30782.75
1790279640,30783,30785,30774,30778.75
1790279700,30779,30780,30764.75,30776.5
1790279760,30776.75,30782.5,30768.25,30771
1790279820,30770.75,30771.75,30765.25,30768.75
1790279880,30769,30776.5,30767.75,30768.5
1790279940,30768.5,30777.25,30756,30756.5
1790280000,30756.25,30762,30744.5,30746.25
1790280060,30746,30746.75,30732,30732.75
1790280120,30732.5,30734.75,30723,30726.75
1790280180,30727,30728.25,30722.75,30725
1790280240,30724.75,30728.25,30724.25,30728
1790280300,30728,30729.5,30725.25,30726.75
1790280360,30727.5,30729.5,30723.75,30728.5
1790280420,30728.75,30733,30726.25,30730.5
1790280480,30731,30733.5,30730,30732
1790280540,30732,30734.5,30727.5,30729.25
1790280600,30729,30730,30717,30717.75
1790280660,30718,30718.5,30710.5,30712.75
1790280720,30712.5,30718.5,30712.25,30715.25
1790280780,30715.75,30716,30705.5,30708
1790280840,30708.25,30712.25,30695.75,30698.75
1790280900,30698,30712.75,30692,30693
1790280960,30693.25,30698.5,30679.25,30682.5
1790281020,30681.75,30687.25,30674.25,30680.75
1790281080,30680.5,30685.75,30671.5,30679
1790281140,30678.5,30686,30676.75,30680.5
1790281200,30680,30683,30675.5,30676.25
1790281260,30675.25,30677,30669.5,30675.25
1790281320,30675.25,30679.75,30671,30673.5
1790281380,30674,30676,30670.5,30674.75
1790281440,30674.75,30682.25,30671.5,30673
1790281500,30673,30678.75,30665.25,30677
1790281560,30677,30680.5,30671,30672
1790281620,30673.25,30674,30668.75,30670.5
1790281680,30670.75,30675,30667.25,30669
1790281740,30669.25,30669.5,30661.75,30667.25
1790281800,30666.5,30672.75,30664,30672
1790281860,30671.25,30675.5,30668,30673
1790281920,30672.75,30678.75,30672.5,30674.25
1790281980,30675.25,30679.5,30674,30678
1790282040,30678,30685.25,30677,30680
1790282100,30681,30683.75,30678.5,30678.5
1790282160,30678.75,30687,30678,30684.75
1790282220,30684.5,30687,30678.75,30682
1790282280,30682,30685,30681.25,30683.5
1790282340,30683.5,30690.25,30683,30690
1790282400,30690,30691.75,30686.75,30687.25
1790282460,30688,30695,30686.25,30691.75
1790282520,30692.25,30693.25,30688.75,30692
1790282580,30692,30703.25,30692,30703
1790282640,30702.5,30708,30702.25,30706
1790282700,30705.75,30710.5,30705.5,30705.75
1790282760,30706,30718.25,30704.75,30714.75
1790282820,30715.25,30717.5,30710.5,30714.25
1790282880,30714.5,30717.5,30713.75,30716.5
1790282940,30716.25,30719,30714.5,30717.25
1790283000,30717.25,30721.75,30715.75,30719
1790283060,30719,30721,30717.5,30720
1790283120,30720,30723,30718.5,30721.5
1790283180,30721.75,30723.25,30720.5,30721.25
1790283240,30720.75,30727.5,30720.5,30727.5
1790283300,30727.25,30731.25,30727,30730.25
1790283360,30730,30733,30728.75,30730.75
1790283420,30730.75,30735,30723,30734
1790283480,30733,30739.75,30732.5,30735.75
1790283540,30735.75,30739.25,30732.75,30735.5
1790287200,30731,30740.25,30715.75,30737
1790287260,30735.5,30749.25,30732.25,30742.25
1790287320,30741,30759.75,30740.75,30751.5
1790287380,30751.25,30757,30749,30750.25
1790287440,30749.75,30750.25,30740.5,30745.75
1790287500,30745,30746.75,30720.25,30727.5
1790287560,30726.75,30732,30709,30717
1790287620,30716.75,30734.75,30711.5,30731.5
1790287680,30731.75,30734.25,30728,30728.75
1790287740,30729.5,30733.75,30729,30732
1790287800,30732.75,30735.5,30730.5,30733.75
1790287860,30732.75,30733.25,30729.75,30731
1790287920,30731.5,30732.25,30729.75,30731
1790287980,30731.5,30733,30726.25,30727.25
1790288040,30727.5,30728.75,30725.5,30726
1790288100,30726.75,30730.5,30724.5,30727.5
1790288160,30726.5,30729,30721.75,30725.25
1790288220,30724.5,30727.5,30724.25,30725
1790288280,30725,30726.25,30723.25,30725
1790288340,30726,30726,30720.5,30721.5
1790288400,30721.25,30721.5,30715.5,30719.5
1790288460,30718.75,30719.75,30713.5,30719
1790288520,30718.25,30723,30716.5,30722
1790288580,30721.75,30722.75,30717.5,30719
1790288640,30718.75,30719.25,30713.75,30714.5
1790288700,30714.25,30716,30713,30714
1790288760,30713.5,30714,30705.5,30708
1790288820,30707.5,30710.75,30706.75,30708.25
1790288880,30708.5,30709,30705.25,30707.75
1790288940,30708,30716.75,30707.75,30710.75
1790289000,30711.25,30725,30708.75,30719
1790289060,30718.25,30722,30716.75,30718.75
1790289120,30718.5,30722.75,30715.5,30718.25
1790289180,30717.75,30720.5,30713.75,30719
1790289240,30718.25,30720.25,30717.25,30718.25
1790289300,30718.25,30723.5,30718.25,30722
1790289360,30721.75,30722.25,30719.5,30719.75
1790289420,30720,30724.5,30717.75,30722
1790289480,30721.75,30722.75,30718.5,30720.25
1790289540,30720.5,30721.5,30716.75,30718.5
1790289600,30718.5,30722,30715.75,30721.75
1790289660,30721.25,30731,30719.5,30726.5
1790289720,30726.75,30734.5,30726.25,30733
1790289780,30732.5,30736.5,30732,30734
1790289840,30734.25,30735.75,30728.75,30731.75
1790289900,30731.75,30734,30728,30732
1790289960,30731.5,30732,30722.75,30728
1790290020,30727.5,30728.75,30726.25,30728
1790290080,30728.25,30728.5,30725,30725.5
1790290140,30726,30733,30725.75,30731
1790290200,30730.75,30734.25,30730,30732.75
1790290260,30733.5,30733.75,30729,30732.75
1790290320,30733.5,30734.25,30730.25,30730.75
1790290380,30730.5,30732.75,30730.5,30730.5
1790290440,30731.75,30733.75,30730.75,30731.5
1790290500,30731.25,30732,30726.5,30728
1790290560,30727.25,30732,30727.25,30731
1790290620,30731.25,30735.75,30730.25,30735.75
1790290680,30735.5,30736,30729.75,30730
1790290740,30729.75,30731,30727,30729.5
1790290800,30729.25,30735.25,30728.5,30731.25
1790290860,30731,30732.75,30731,30731.75
1790290920,30732,30733,30729.25,30729.75
1790290980,30730,30733.25,30727.25,30730.75
1790291040,30731.25,30735.75,30730.5,30733
1790291100,30733,30737.25,30731.75,30732.75
1790291160,30732,30732.25,30723.5,30730.25
1790291220,30730.5,30730.5,30727,30727.75
1790291280,30728,30728.25,30713.75,30721.25
1790291340,30721.75,30723,30719.75,30721.75
1790291400,30721.5,30723,30716.75,30718.75
1790291460,30718.25,30720.75,30716.5,30720.75
1790291520,30719.75,30720.75,30714,30715
1790291580,30715.5,30717.75,30710.25,30717
1790291640,30716.25,30717.75,30714.5,30717.5
1790291700,30717.5,30719.25,30712.75,30718.5
1790291760,30718.75,30721.75,30716,30719
1790291820,30719,30720.75,30717,30718
1790291880,30717.75,30718.5,30716,30717.75
1790291940,30717.5,30718.75,30714.75,30716.25
1790292000,30716,30717.5,30711.75,30716
1790292060,30715.75,30717.25,30713.5,30715.75
1790292120,30715,30716.75,30714.5,30715.5
1790292180,30715.25,30720.5,30715,30719
1790292240,30718.75,30726.5,30718.75,30725.25
1790292300,30725.25,30726,30721.75,30722.5
1790292360,30723,30727.5,30722.5,30726
1790292420,30726.5,30733.75,30726.25,30731.75
1790292480,30731.75,30732.75,30729.75,30729.75
1790292540,30730.25,30731.25,30724.5,30725.75
1790292600,30726,30729.5,30726,30728.25
1790292660,30728.25,30729.25,30726.25,30729
1790292720,30727.75,30728,30726,30727
1790292780,30727.5,30732.25,30727,30729
1790292840,30729.25,30730.75,30727,30727.75
1790292900,30727,30727.75,30722,30723
1790292960,30723.25,30731.5,30723,30730
1790293020,30730.5,30730.5,30723.75,30724.75
1790293080,30724.75,30727.25,30724.25,30726
1790293140,30726.75,30727,30723.75,30725.5
1790293200,30725.75,30726.5,30723,30725
1790293260,30725.75,30726,30723.75,30724.25
1790293320,30724.5,30725.5,30721.75,30724.5
1790293380,30724.75,30724.75,30713.25,30714
1790293440,30714,30714,30707.75,30707.75
1790293500,30708.5,30713.75,30707,30710.25
1790293560,30710.25,30711.25,30703.5,30705.5
1790293620,30705.5,30707.75,30701.25,30704.25
1790293680,30704.5,30706.5,30697.5,30697.5
1790293740,30697.25,30705,30696.5,30702.25
1790293800,30701.75,30704.75,30697.25,30700.75
1790293860,30700.25,30700.25,30686,30691.5
1790293920,30691.75,30697,30690.75,30695.75
1790293980,30696.5,30696.75,30691,30694.75
1790294040,30695,30695.25,30691.75,30692.5
1790294100,30692.75,30695,30691.25,30693.75
1790294160,30693.5,30695.5,30692.25,30694.25
1790294220,30694.75,30696.75,30681.25,30685.25
1790294280,30685,30690,30685,30686
1790294340,30686,30690.75,30686,30687.75
1790294400,30687.75,30709.75,30686.25,30698.75
1790294460,30699,30708,30696,30696.75
1790294520,30697,30703.25,30695.5,30699.5
1790294580,30700,30712.75,30698,30707
1790294640,30707.5,30718,30702.75,30707.25
1790294700,30706,30708.5,30697.25,30705.25
1790294760,30704.75,30705.25,30684.75,30685.75
1790294820,30686,30694,30684.25,30692.5
1790294880,30692.5,30702.25,30692.5,30702
1790294940,30701.5,30702.25,30695,30699.5
1790295000,30699.5,30704.5,30695,30697.5
1790295060,30697.5,30703,30691.5,30692
1790295120,30692,30695.75,30690.25,30691.75
1790295180,30692.25,30700.75,30686.5,30699.75
1790295240,30699,30700.5,30694.5,30696.75
1790295300,30697.5,30697.75,30680,30694
1790295360,30694.5,30695.75,30686.75,30695.75
1790295420,30695.5,30702,30688.75,30690.25
1790295480,30690.75,30695.75,30687.25,30693
1790295540,30693.25,30695.75,30689,30693.25
1790295600,30693.25,30709,30691.5,30705.75
1790295660,30705.75,30712,30705,30707.25
1790295720,30707.5,30725.5,30706.25,30720.25
1790295780,30720.25,30724.5,30718.25,30720
1790295840,30719.25,30723,30716.75,30720.5
1790295900,30720.75,30726.25,30709.75,30725
1790295960,30724.25,30727.75,30716.75,30722
1790296020,30721.75,30722.75,30715.5,30719
1790296080,30718.75,30721,30716,30717.75
1790296140,30717.75,30720,30711.75,30714.25
1790296200,30714,30716.5,30708.25,30710.25
1790296260,30710,30713.25,30704.5,30707.5
1790296320,30707.25,30711,30700.75,30709.75
1790296380,30709.5,30714.75,30707,30712.75
1790296440,30712.25,30712.75,30701.75,30706
1790296500,30706,30709.5,30705.25,30707.25
1790296560,30707.5,30708.5,30698.5,30698.75
1790296620,30698.5,30702.5,30689.25,30691
1790296680,30691.5,30694,30682,30686
1790296740,30685.75,30694.75,30684.25,30690.5
1790296800,30690.75,30703,30689.5,30697.5
1790296860,30697.5,30699.25,30692.75,30697.25
1790296920,30697.5,30705.25,30692.75,30704.25
1790296980,30704.25,30707.25,30699.5,30701
1790297040,30701.25,30702,30698.75,30701
1790297100,30700.5,30705.75,30697,30701.75
1790297160,30702.5,30708,30698.5,30701
1790297220,30701,30703.75,30693.5,30696.75
1790297280,30697,30704.75,30695.75,30700.75
1790297340,30701.25,30707.5,30699.75,30703.5
1790297400,30703.75,30706,30695,30695.25
1790297460,30695.25,30698,30689.25,30689.25
1790297520,30689,30693.75,30685.25,30691.75
1790297580,30691,30698.75,30691,30697.75
1790297640,30697.5,30703.75,30696.75,30699.75
1790297700,30699.5,30704,30697.5,30700.5
1790297760,30700.25,30701.75,30693.75,30696.75
1790297820,30697.25,30697.75,30690.5,30693
1790297880,30692.25,30702.75,30690.75,30702
1790297940,30702,30704.75,30694.75,30698.25
1790298000,30698.25,30699.75,30683.5,30696.25
1790298060,30696.75,30706.75,30696.5,30703
1790298120,30703,30709.25,30702.75,30704.5
1790298180,30704.5,30705.25,30700.75,30701.25
1790298240,30701.25,30711.75,30701.25,30710
1790298300,30709.25,30709.5,30699.75,30701.25
1790298360,30700.75,30707,30695.5,30705.5
1790298420,30706,30715.75,30705.75,30712.75
1790298480,30712,30722.75,30709.5,30714.25
1790298540,30714.75,30720,30713.75,30716.75
1790298600,30717.25,30736,30716,30734.75
1790298660,30734.75,30757,30733.5,30754.25
1790298720,30754.25,30761.5,30740.25,30745
1790298780,30745,30760.5,30742.75,30759.75
1790298840,30760,30774.25,30757.75,30764.5
1790298900,30763.75,30768,30760.75,30767.25
1790298960,30767,30779.25,30762.25,30778.5
1790299020,30778.5,30790.25,30775.5,30778.25
1790299080,30778.25,30778.75,30771.75,30774
1790299140,30774,30775,30767.75,30771.25
1790299200,30772.5,30780.5,30769.5,30773.75
1790299260,30774.25,30788.25,30774.25,30787.25
1790299320,30787.25,30789.25,30782.75,30784.75
1790299380,30784.5,30785,30779,30780.25
1790299440,30780.5,30782.5,30773.5,30776.25
1790299500,30776.25,30779.25,30771.75,30775.75
1790299560,30775,30784.75,30774.25,30779.75
1790299620,30780.25,30788.25,30780,30783.25
1790299680,30783,30783.5,30776.5,30779
1790299740,30778.75,30780.25,30772.5,30775
1790299800,30775.75,30778,30761,30762.75
1790299860,30762.5,30764.25,30753.75,30755.75
1790299920,30755.75,30770.75,30754.5,30766
1790299980,30765.75,30768.75,30763.5,30764.5
1790300040,30764,30765,30755.25,30756.25
1790300100,30755.75,30769,30750.25,30766.75
1790300160,30766.5,30770.5,30762,30767.25
1790300220,30766.5,30781.5,30766.5,30778.25
1790300280,30777.75,30784,30777,30783
1790300340,30782.5,30792.5,30782,30791.25
1790300400,30791.25,30792.25,30787.5,30790
1790300460,30789.75,30800.5,30789.5,30799
1790300520,30798.75,30803.75,30798.25,30802.25
1790300580,30802.5,30809.5,30801,30806
1790300640,30805.75,30807,30798,30798
1790300700,30798.25,30801.75,30795.5,30796.25
1790300760,30796.75,30799,30791.5,30795.75
1790300820,30796.5,30797.25,30784,30788.5
1790300880,30788.25,30795.25,30786,30787.5
1790300940,30788.25,30799.25,30788.25,30797.5
1790301000,30797.5,30799.25,30789.25,30796
1790301060,30795.5,30796,30781.75,30786.25
1790301120,30786.75,30790.25,30785.75,30786.75
1790301180,30786.5,30787.25,30782,30783.25
1790301240,30783.25,30784.75,30778,30780.5
1790301300,30780.5,30781.75,30776.5,30777.5
1790301360,30777.5,30778,30771,30774.5
1790301420,30774.25,30778.5,30772.75,30776.25
1790301480,30776,30783,30774.25,30782.25
1790301540,30782.75,30791.25,30781.75,30790.75
1790301600,30791,30796.75,30785.25,30787.75
1790301660,30787.5,30790,30783,30784
1790301720,30784.5,30792.75,30784.25,30789.5
1790301780,30789.75,30792.25,30788,30791.25
1790301840,30791.25,30797.25,30788.75,30794.5
1790301900,30794.25,30799,30794,30794.25
1790301960,30795,30804.75,30793,30804
1790302020,30803.5,30810,30799.25,30804.5
1790302080,30804.25,30809.25,30800.25,30802.5
1790302140,30802.25,30810.75,30802,30806.25
1790302200,30806,30810,30806,30808.5
1790302260,30807.75,30808.5,30803,30805.75
1790302320,30805.25,30806.5,30800.75,30801.5
1790302380,30801.5,30802,30795.5,30799
1790302440,30799,30800.75,30794,30797.5
1790302500,30797,30800.75,30795,30798.75
1790302560,30798.25,30800.25,30796.25,30798.5
1790302620,30798.5,30801.5,30797.75,30799.5
1790302680,30799.5,30806.75,30799.5,30806.25
1790302740,30806.5,30809,30804,30806.25
1790302800,30806.75,30812,30805.5,30809
1790302860,30809,30814.5,30808.25,30813
1790302920,30812.75,30814.25,30804.75,30807.5
1790302980,30807.5,30808.75,30805.75,30807.25
1790303040,30807.25,30810.5,30803.75,30803.75
1790303100,30803.75,30804.5,30797.25,30801.25
1790303160,30801,30803.75,30799.75,30802.25
1790303220,30802.75,30803.75,30796.25,30796.5
1790303280,30797.25,30802,30790.5,30791.5
1790303340,30792.25,30793.25,30784.75,30786.5
1790303400,30786.25,30787,30781,30783.75
1790303460,30783.5,30786.75,30782.25,30785.75
1790303520,30785.75,30789.25,30783.75,30785.75
1790303580,30786,30787.75,30779.5,30781
1790303640,30781,30781,30766,30767
1790303700,30767,30768.25,30763,30763.75
1790303760,30763.5,30769.75,30763.5,30766
1790303820,30766.25,30768.75,30763,30767.75
1790303880,30766.75,30772.75,30760.75,30769.75
1790303940,30770.25,30774.25,30768.25,30773
1790304000,30773.25,30781,30772.25,30774.25
1790304060,30775,30777.25,30771.5,30775
1790304120,30774.5,30780,30774.25,30778.75
1790304180,30778.75,30788.5,30778.5,30786.5
1790304240,30787,30795,30784.5,30788.25
1790304300,30787.25,30789,30781.75,30782.75
1790304360,30783.25,30783.25,30769.75,30772.25
1790304420,30772.25,30775.75,30770.25,30772
1790304480,30772.25,30775.25,30769,30772
1790304540,30772,30773.25,30770.75,30771.5
1790304600,30770.75,30771.75,30764.5,30769.5
1790304660,30769.75,30773.25,30769,30771
1790304720,30770.75,30773.75,30767.75,30769.75
1790304780,30770,30776.5,30769.25,30774.75
1790304840,30774.5,30785.5,30774.5,30784.75
1790304900,30784.75,30787,30781.75,30785.5
1790304960,30785.5,30788,30780.75,30781.75
1790305020,30781.5,30784.75,30778.5,30783.5
1790305080,30784,30788.25,30783.5,30787.5
1790305140,30787,30792,30786.75,30791.5
1790305200,30791,30792.25,30787,30790.25
1790305260,30790.25,30793,30781.25,30781.75
1790305320,30781.75,30788,30780,30786.5
1790305380,30786.5,30786.5,30781.25,30784.25
1790305440,30784,30787,30782.75,30785.75
1790305500,30786.25,30793.5,30786,30791
1790305560,30791.5,30802.5,30791.25,30798.75
1790305620,30798.75,30807.75,30797.25,30807.25
1790305680,30807.75,30811,30806,30809
1790305740,30809.5,30811.5,30804,30806.75
1790305800,30806.5,30806.5,30799,30800.25
1790305860,30800,30804,30800,30802.5
1790305920,30802.25,30804,30799.25,30801
1790305980,30800.75,30802.5,30796.75,30797
1790306040,30796.5,30804.25,30795.25,30802.5
1790306100,30802.5,30809.25,30799.5,30805
1790306160,30804.75,30808,30799.5,30801.5
1790306220,30800.75,30801.75,30789.75,30793.5
1790306280,30793.25,30800.5,30788,30796.25
1790306340,30796.5,30800,30796,30799.75
1790306400,30799.75,30806,30799,30805.5
1790306460,30804.5,30807.5,30802.5,30804
1790306520,30803.25,30808,30803.25,30807
1790306580,30807.5,30807.5,30798.5,30799.25
1790306640,30799.75,30802.25,30798.5,30800.25
1790306700,30800.5,30803.5,30796.5,30796.75
1790306760,30797.25,30798.25,30792.75,30796.75
1790306820,30797,30799.25,30795.25,30796.5
1790306880,30796.5,30798.25,30793.5,30794.5
1790306940,30794.5,30795.5,30792.25,30794.25
1790307000,30794.25,30797,30790,30794.25
1790307060,30795.5,30796.75,30792.5,30794
1790307120,30794,30798,30790.75,30795.25
1790307180,30795.25,30801.5,30794.25,30800
1790307240,30800.25,30802.25,30797,30797.75
1790307300,30798.5,30803.75,30796.25,30797.75
1790307360,30798.25,30801,30792.5,30794.25
1790307420,30793.75,30805.25,30792.5,30804.75
1790307480,30804.5,30807.75,30802.25,30802.5
1790307540,30803,30807.75,30802,30807.75
1790307600,30807.5,30808.25,30805.5,30807.5
1790307660,30807.25,30814.25,30804,30808.25
1790307720,30807.25,30810.5,30803.5,30806.25
1790307780,30805.25,30806.5,30798.75,30801
1790307840,30801,30804,30784.25,30784.5
1790307900,30785,30789.25,30782,30784.25
1790307960,30784,30784.5,30774.5,30780.25
1790308020,30780.25,30783.5,30778,30780.75
1790308080,30780,30782.5,30777.25,30779.5
1790308140,30779.75,30791,30779.75,30787.25
1790308200,30786.5,30791,30781.75,30784.5
1790308260,30784.25,30789.5,30783.5,30787.25
1790308320,30787.75,30793.25,30786.5,30790.75
1790308380,30791.75,30792.5,30788.5,30790
1790308440,30790.75,30791,30780.5,30784.75
1790308500,30784.75,30789.5,30783.25,30787.25
1790308560,30787.75,30791.75,30785.25,30786.75
1790308620,30787,30794.5,30786,30793.75
1790308680,30793.75,30794.75,30788.25,30790.5
1790308740,30790.5,30793.25,30790,30791.75
1790308800,30791.75,30794,30785.25,30786.25
1790308860,30786.75,30788.25,30781.75,30785
1790308920,30785.25,30786.5,30779.75,30783.5
1790308980,30783.75,30785.5,30772.25,30778.5
1790309040,30778.5,30780.25,30775.75,30778.5
1790309100,30778,30782.25,30775.75,30777
1790309160,30777.25,30777.5,30767.25,30771.5
1790309220,30772.25,30777.25,30772,30776.5
1790309280,30775.75,30778.25,30773.75,30775.5
1790309340,30775.75,30779.5,30774.5,30775.75
1790309400,30775,30779,30772.75,30774
1790309460,30773.75,30774.5,30771.75,30774.5
1790309520,30774.5,30777.75,30773,30775.75
1790309580,30775.75,30781.5,30773.75,30778.75
1790309640,30778.75,30779.75,30774,30774.5
1790309700,30774.5,30781.75,30771.75,30776.5
1790309760,30776,30777.5,30774,30775.5
1790309820,30775.75,30780.25,30774.75,30778.5
1790309880,30778.75,30780.25,30768.75,30769.75
1790309940,30770,30772.5,30767.75,30771.75
1790310000,30771.5,30773.5,30767.75,30769
1790310060,30769.5,30773.25,30766.75,30769.75
1790310120,30769,30772,30766.5,30768
1790310180,30767.75,30774,30767.75,30771.75
1790310240,30771.25,30778.5,30771,30777.75
1790310300,30777.75,30781.75,30775.5,30779.5
1790310360,30779.5,30779.75,30770.5,30771
1790310420,30771,30774.75,30769.5,30770.75
1790310480,30770.5,30777,30769.5,30775.5
1790310540,30775.5,30780.5,30774.25,30774.75
1790310600,30774.25,30780.75,30774.25,30778.75
1790310660,30778,30779.25,30769.75,30774.75
1790310720,30775.25,30775.75,30770.5,30772.25
1790310780,30772,30775.25,30770.5,30773.75
1790310840,30773.25,30783.75,30773.25,30782
1790310900,30781.75,30785.25,30779.5,30782.75
1790310960,30783,30786.75,30778.75,30782
1790311020,30781.75,30783.75,30780,30782.75
1790311080,30782.25,30790.5,30781,30788.25
